mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__C,param_model__gamma,param_model__kernel,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
12.37841566403707,0.34730058628611804,0.10573561986287434,0.009432689475912666,878.3833848490444,0.03765807866199056,poly,"OrderedDict([('model__C', 878.3833848490444), ('model__gamma', 0.03765807866199056), ('model__kernel', 'poly')])",0.7673469387755102,0.6959183673469388,0.7107942973523421,0.724686534491597,0.030770720862876577,4
5.594518105189006,0.2011333731824807,0.12941193580627441,0.01752120149866749,7.550106913400948,0.09200404578869473,poly,"OrderedDict([('model__C', 7.550106913400948), ('model__gamma', 0.09200404578869473), ('model__kernel', 'poly')])",0.8040816326530612,0.7571428571428571,0.790224032586558,0.7838161741274922,0.019691074951576425,3
7.079703092575073,0.19706916201243985,0.27053356170654297,0.04181423588702046,0.5796340174023742,0.004126777766409736,poly,"OrderedDict([('model__C', 0.5796340174023742), ('model__gamma', 0.004126777766409736), ('model__kernel', 'poly')])",1.0,0.0,0.0,0.3333333333333333,0.4714045207910317,5
6.365880250930786,0.08413437489714716,0.2827795346577962,0.03646841560038061,0.4830417342270155,0.019558222632307193,poly,"OrderedDict([('model__C', 0.4830417342270155), ('model__gamma', 0.019558222632307193), ('model__kernel', 'poly')])",0.9734693877551021,0.9571428571428572,0.9592668024439919,0.9632930157806504,0.007247836267114818,1
8.177823225657145,0.2652625841585091,0.8019990921020508,0.05603401259350003,2.4950991996151948,0.002679761705012669,rbf,"OrderedDict([('model__C', 2.4950991996151948), ('model__gamma', 0.002679761705012669), ('model__kernel', 'rbf')])",0.8959183673469387,0.8551020408163266,0.8553971486761711,0.8688058522798121,0.019171821807209853,2
