mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__learning_rate,param_model__n_estimators,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
1.8641364574432373,0.12538080517372419,0.024033228556315105,0.0048255331755072935,0.19336428599926023,443,"OrderedDict([('model__learning_rate', 0.19336428599926023), ('model__n_estimators', 443)])",0.7775510204081633,0.7306122448979592,0.7169042769857433,0.7416891807639553,0.025968323692154276,5
2.06939959526062,0.040763041324231614,0.017055590947469074,0.004778201308270206,0.05608679999217153,495,"OrderedDict([('model__learning_rate', 0.05608679999217153), ('model__n_estimators', 495)])",0.8142857142857143,0.7571428571428571,0.7678207739307535,0.7797497817864416,0.02480661809447964,4
1.3379124005635579,0.008301943249997551,0.020311435063680012,3.7364754712226826e-05,0.028759624616774778,315,"OrderedDict([('model__learning_rate', 0.028759624616774778), ('model__n_estimators', 315)])",0.8122448979591836,0.7612244897959184,0.8085539714867617,0.7940077864139545,0.023230212187520128,1
1.6546299457550049,0.04750587270814439,0.023862123489379883,0.004714414927403606,0.027427290702985826,406,"OrderedDict([('model__learning_rate', 0.027427290702985826), ('model__n_estimators', 406)])",0.8183673469387756,0.7612244897959184,0.7922606924643585,0.7906175097330174,0.023357390946317592,2
1.2086148262023926,0.014468170156819704,0.01707744598388672,0.004894935799911996,0.042047156410006156,290,"OrderedDict([('model__learning_rate', 0.042047156410006156), ('model__n_estimators', 290)])",0.8183673469387756,0.7591836734693878,0.7922606924643585,0.7899372376241739,0.024217426688627374,3
