mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__C,param_model__gamma,param_model__kernel,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
12.971639235814413,0.4697673052897822,0.10896261533101399,0.021049997712954266,878.3833848490444,0.03765807866199056,poly,"OrderedDict([('model__C', 878.3833848490444), ('model__gamma', 0.03765807866199056), ('model__kernel', 'poly')])",0.7673469387755102,0.6959183673469388,0.7107942973523421,0.724686534491597,0.030770720862876577,4
6.26500670115153,0.18124022537467785,0.13704435030619302,0.03393710648751918,7.550106913400948,0.09200404578869473,poly,"OrderedDict([('model__C', 7.550106913400948), ('model__gamma', 0.09200404578869473), ('model__kernel', 'poly')])",0.8040816326530612,0.7571428571428571,0.790224032586558,0.7838161741274922,0.019691074951576425,3
6.829563061396281,0.06626859143954746,0.25381970405578613,0.028699813128211828,0.5796340174023742,0.004126777766409736,poly,"OrderedDict([('model__C', 0.5796340174023742), ('model__gamma', 0.004126777766409736), ('model__kernel', 'poly')])",1.0,0.0,0.0,0.3333333333333333,0.4714045207910317,5
6.642181158065796,0.3667253395129354,0.22666287422180176,0.027591327931416342,0.4830417342270155,0.019558222632307193,poly,"OrderedDict([('model__C', 0.4830417342270155), ('model__gamma', 0.019558222632307193), ('model__kernel', 'poly')])",0.9734693877551021,0.9571428571428572,0.9592668024439919,0.9632930157806504,0.007247836267114818,1
7.407859404881795,0.16904926856350466,0.821135679880778,0.04652771229544769,2.4950991996151948,0.002679761705012669,rbf,"OrderedDict([('model__C', 2.4950991996151948), ('model__gamma', 0.002679761705012669), ('model__kernel', 'rbf')])",0.8959183673469387,0.8551020408163266,0.8553971486761711,0.8688058522798121,0.019171821807209853,2
